"Coefficient","CpG"
0,"cg02241397"
0,"cg02243284"
0,"cg02244090"
0,"cg02246073"
0,"cg02246955"
0,"cg02247164"
0,"cg02248486"
0,"cg02251472"
0,"cg02251557"
0,"cg02255236"
0,"cg02257599"
0,"cg02258144"
0,"cg02259201"
0,"cg02260012"
0,"cg02261822"
0,"cg02262185"
0,"cg02265245"
0,"cg02266179"
0,"cg02268005"
0,"cg02268145"
0,"cg02268254"
0,"cg02268652"
0,"cg02269623"
0,"cg02269624"
0,"cg02270531"
0,"cg02275649"
0,"cg02275662"
0,"cg02278365"
0,"cg02281100"
0,"cg02281922"
0,"cg02284095"
0,"cg02285637"
0,"cg02286447"
0,"cg02286588"
0,"cg02286774"
0,"cg02287984"
0,"cg02292529"
0,"cg02293439"
0,"cg02298641"
0,"cg02299271"
0,"cg02300760"
0,"cg02301815"
0,"cg02301930"
0,"cg02304325"
0,"cg02307175"
0,"cg02308434"
0,"cg02313256"
0,"cg02314721"
0,"cg02317025"
0,"cg02320179"
0,"cg02320378"
0,"cg02321644"
0,"cg02323424"
0,"cg02324130"
0,"cg02327977"
0,"cg02329252"
0,"cg02330041"
0,"cg02337941"
0,"cg02338635"
0,"cg02340863"
0,"cg02342576"
0,"cg02343252"
0,"cg02343568"
0,"cg02343592"
0,"cg02343936"
0,"cg02347319"
0,"cg02349142"
0,"cg02351188"
0,"cg02352577"
0,"cg02352801"
0,"cg02353150"
0,"cg02354041"
0,"cg02355269"
0,"cg02360445"
0,"cg02361987"
0,"cg02364050"
0,"cg02365546"
0,"cg02366398"
0,"cg02370248"
0,"cg02371571"
0,"cg02374131"
0,"cg02375248"
0,"cg02376954"
0,"cg02377948"
0,"cg02379904"
0,"cg02382880"
0,"cg02382944"
0,"cg02385429"
0,"cg02387898"
0,"cg02389125"
0,"cg02391262"
0,"cg02392100"
0,"cg02396332"
0,"cg02398612"
0,"cg02399020"
0,"cg02400551"
0,"cg02402843"
0,"cg02402921"
0,"cg02405742"
0,"cg02407848"
0,"cg02416191"
0,"cg02417230"
0,"cg02418783"
0,"cg02419180"
0,"cg02420850"
0,"cg02421077"
0,"cg02423021"
0,"cg02424832"
0,"cg02426735"
0,"cg02427264"
0,"cg02431139"
0,"cg02434126"
0,"cg02434996"
0,"cg02436795"
0,"cg02438293"
0,"cg02444070"
0,"cg02445202"
0,"cg02446738"
0,"cg02449289"
0,"cg02450273"
0,"cg02456288"
0,"cg02456804"
0,"cg02462519"
0,"cg02466947"
0,"cg02468520"
0,"cg02470738"
0,"cg02471603"
0,"cg02474352"
0.0423436269502017,"cg02476543"
0,"cg02476808"
0,"cg02478760"
0,"cg02479825"
0,"cg02482206"
0,"cg02486590"
0,"cg02486904"
0,"cg02487354"
0,"cg02491716"
0,"cg02491874"
0,"cg02495519"
0,"cg02495570"
0,"cg02496392"
0,"cg02496796"
0,"cg02497242"
0,"cg02499472"
0,"cg02499612"
0,"cg02500125"
0,"cg02501718"
0,"cg02503271"
0,"cg02505929"
0,"cg02507211"
0,"cg02508649"
0,"cg02512248"
0,"cg02515494"
0,"cg02517134"
0,"cg02517767"
0,"cg02518713"
0,"cg02518760"
0,"cg02520735"
0,"cg02520894"
0,"cg02523575"
0,"cg02524112"
0,"cg02524816"
0,"cg02529685"
0,"cg02530320"
0,"cg02530738"
0,"cg02532525"
0,"cg02533268"
0,"cg02533269"
0,"cg02534193"
0,"cg02534279"
0,"cg02534659"
0,"cg02538199"
0,"cg02539177"
0,"cg02540142"
0,"cg02545439"
0,"cg02549298"
0,"cg02550195"
0,"cg02550880"
0,"cg02551294"
0,"cg02551882"
0,"cg02553697"
0,"cg02554345"
0,"cg02562493"
0,"cg02565008"
0,"cg02569533"
0,"cg02571413"
0,"cg02572134"
0,"cg02572224"
0,"cg02572855"
0,"cg02572873"
-0.652476269418352,"cg02574410"
0,"cg02574621"
0,"cg02576158"
0,"cg02577634"
0,"cg02578827"
0,"cg02579003"
0,"cg02581097"
0,"cg02581793"
0,"cg02583104"
0,"cg02585505"
0,"cg02585932"
0,"cg02586638"
0,"cg02587674"
0,"cg02587840"
0,"cg02588235"
0,"cg02588333"
0,"cg02592763"
0,"cg02593178"
0,"cg02593513"
0,"cg02593752"
0,"cg02593960"
0,"cg02594577"
0,"cg02595474"
0,"cg02600036"
0,"cg02601407"
0,"cg02604675"
0,"cg02606236"
0,"cg02606720"
0,"cg02607779"
0,"cg02609650"
0,"cg02610586"
0,"cg02610843"
0,"cg02611007"
0,"cg02612181"
0,"cg02613931"
0,"cg02619656"
0,"cg02620380"
0,"cg02620401"
0,"cg02628016"
0,"cg02628039"
0,"cg02628072"
0,"cg02628151"
0,"cg02629039"
0,"cg02630138"
0,"cg02632558"
0,"cg02632559"
0,"cg02633867"
0,"cg02634323"
0,"cg02635521"
0,"cg02635768"
0,"cg02644056"
0,"cg02644696"
0,"cg02645656"
0,"cg02648117"
0,"cg02648459"
0,"cg02652404"
0,"cg02654499"
0,"cg02656797"
0,"cg02658132"
0,"cg02658193"
0,"cg02658499"
0,"cg02658957"
0,"cg02659843"
0,"cg02660960"
0,"cg02661353"
0,"cg02661453"
0,"cg02661743"
0,"cg02662015"
0,"cg02667765"
0,"cg02669060"
0,"cg02671508"
0,"cg02675394"
0,"cg02676375"
0,"cg02677957"
0,"cg02679551"
0,"cg02680430"
0,"cg02681015"
0,"cg02681442"
0,"cg02681616"
0,"cg02683277"
0,"cg02684102"
0,"cg02688223"
0,"cg02690737"
0,"cg02690873"
0,"cg02691325"
0,"cg02693960"
0,"cg02697105"
0,"cg02697649"
0,"cg02700447"
0,"cg02700726"
0,"cg02701049"
0,"cg02703679"
0,"cg02705280"
0,"cg02708939"
0,"cg02709617"
0,"cg02710949"
0,"cg02711775"
0,"cg02712075"
0,"cg02713637"
0,"cg02714609"
0,"cg02714730"
0,"cg02714778"
0,"cg02715869"
0,"cg02716646"
0,"cg02719399"
-0.34741670945205,"cg02725055"
0,"cg02727946"
0,"cg02729610"
0,"cg02729652"
0,"cg02730271"
0,"cg02733021"
0,"cg02733100"
0,"cg02734933"
0,"cg02736176"
0,"cg02737031"
0,"cg02739728"
0,"cg02739927"
0,"cg02743560"
0,"cg02744008"
0,"cg02745872"
0,"cg02746768"
0,"cg02749789.1"
0,"cg02749789.2"
0,"cg02750490"
0,"cg02753151"
0,"cg02753243"
0,"cg02755069"
0,"cg02755684"
0,"cg02756755"
0,"cg02758132"
0,"cg02758817"
0,"cg02762470"
0,"cg02762509"
0,"cg02764039"
0,"cg02764578"
0,"cg02766229"
0,"cg02766818"
0,"cg02768181"
0,"cg02771920"
0,"cg02773502"
0,"cg02776684"
0,"cg02777307"
0,"cg02784437"
0,"cg02785457"
0,"cg02786186"
0,"cg02789602"
0,"cg02791084"
0,"cg02791995"
0,"cg02793066"
0,"cg02793322"
0,"cg02793450"
0,"cg02794451"
0,"cg02795927"
0,"cg02797566"
0,"cg02798601"
0,"cg02799145"
0,"cg02800396"
0,"cg02804413"
0,"cg02805342"
0,"cg02805666"
0,"cg02806036"
0,"cg02808705"
0,"cg02808901"
0,"cg02809559"
0,"cg02810085"
0,"cg02810163"
0,"cg02811585"
0,"cg02812647"
0,"cg02815776"
0,"cg02818198"
0,"cg02822542"
0,"cg02825722"
0,"cg02828449"
0,"cg02829706"
0,"cg02830039"
0,"cg02830912"
0,"cg02837897"
0,"cg02839060"
0,"cg02841288"
0,"cg02841311"
0,"cg02841886"
0,"cg02841933"
0,"cg02841987"
0,"cg02844523"
0,"cg02848012"
0,"cg02851136"
0,"cg02851257"
0,"cg02851990"
0,"cg02856943"
0,"cg02857399"
0,"cg02860346"
0,"cg02860654"
0,"cg02861868"
0,"cg02863109"
0,"cg02863784"
0,"cg02865068"
0,"cg02865946"
0,"cg02870149"
0.0564622677111096,"cg02871478"
0,"cg02871654"
0,"cg02873524"
0,"cg02874175"
0,"cg02874213"
0,"cg02878597"
0,"cg02883001"
0,"cg02885867"
0,"cg02886263"
0,"cg02886823"
0,"cg02888146"
0,"cg02889481"
0,"cg02891649"
0,"cg02894112"
0,"cg02894657"
0,"cg02895114"
0,"cg02895393"
0,"cg02897209"
0,"cg02897704"
0,"cg02898094"
0,"cg02898645"
0,"cg02905739"
0,"cg02908693"
0,"cg02913140"
0,"cg02916332"
0,"cg02917874"
0,"cg02925207"
0,"cg02928412"
0,"cg02929405"
0,"cg02932095"
0,"cg02933937"
0,"cg02939577"
0,"cg02940260"
0,"cg02945397"
0,"cg02945640"
0,"cg02946452"
0,"cg02951257"
0,"cg02951552"
0,"cg02953590"
0,"cg02955020"
0,"cg02957160"
0,"cg02958263"
0,"cg02958663"
0,"cg02958944"
0,"cg02960107"
0,"cg02963234"
0,"cg02963783"
0,"cg02964555"
0,"cg02967973"
0,"cg02968098"
0,"cg02968414"
0,"cg02969669"
0,"cg02972475"
0,"cg02972618"
0,"cg02973003"
0,"cg02975891"
0,"cg02979795"
0,"cg02980324"
0,"cg02981115"
0,"cg02981187"
0,"cg02982690"
0,"cg02985186"
0,"cg02987967"
0,"cg02990063"
0,"cg02990488"
0,"cg02991558"
0,"cg02993437"
0,"cg02994039"
0,"cg02994891"
0,"cg02997156"
0,"cg03002042"
0,"cg03008741"
0,"cg03010713"
0,"cg03012773"
0,"cg03017497"
0,"cg03020215"
0,"cg03022335"
0,"cg03025825"
0,"cg03029285"
0,"cg03032025"
0,"cg03032396"
0,"cg03033070"
0,"cg03034177"
0,"cg03039118"
0,"cg03039483"
0,"cg03044694"
0,"cg03046590"
0,"cg03051836"
0,"cg03053409"
0,"cg03053914"
0,"cg03058520"
0,"cg03061372"
0,"cg03062238"
0,"cg03062579"
0,"cg03062698"
0,"cg03064169"
0,"cg03066211"
0,"cg03068431"
0,"cg03068653"
0,"cg03069282"
0,"cg03070815"
0,"cg03073112"
0,"cg03076171"
0,"cg03076661"
0,"cg03076881"
0,"cg03078535"
0,"cg03079026"
0,"cg03082580"
0,"cg03085921"
0,"cg03086663"
0,"cg03089788"
0,"cg03091146"
0,"cg03092372"
0,"cg03092673"
0,"cg03093554"
0,"cg03094159"
0,"cg03095484"
0,"cg03097155"
0,"cg03098138"
0,"cg03098892"
0,"cg03100301"
0,"cg03102453"
0,"cg03104256"
0,"cg03107322"
0,"cg03110309"
0,"cg03115692"
0,"cg03117327"
0,"cg03119066"
0,"cg03119474"
0,"cg03120509"
0,"cg03121178"
0,"cg03122389"
0,"cg03122810"
0,"cg03123085"
0,"cg03124868"
0,"cg03126084"
0,"cg03126469"
0,"cg03127034"
0,"cg03128260"
0,"cg03129665"
0,"cg03131267"
0,"cg03133310"
0,"cg03138283"
0,"cg03139948"
0,"cg03143196"
0,"cg03143416"
0,"cg03144020"
0,"cg03144714"
0,"cg03146625"
0,"cg03149156"
0,"cg03150920"
0,"cg03152557"
0,"cg03156304"
0,"cg03157204"
0,"cg03158071"
0,"cg03159396"
0,"cg03162714"
0,"cg03163284"
0,"cg03164843"
0,"cg03165031"
0,"cg03168366"
0,"cg03169371"
0,"cg03172082"
0,"cg03173358"
0,"cg03174925"
0,"cg03176431"
0,"cg03178290"
0,"cg03178974"
0,"cg03180383"
0,"cg03182098"
0,"cg03182466"
0,"cg03182693"
0,"cg03183597"
0,"cg03183633"
0,"cg03184964"
0,"cg03186150"
0,"cg03187032"
0,"cg03187378"
0,"cg03190580"
0,"cg03197661"
0,"cg03198547"
0,"cg03199103"
0,"cg03199779"
0,"cg03200189"
0,"cg03201458"
0,"cg03202885"
0,"cg03204923"
0,"cg03205428"
0,"cg03206542"
0,"cg03208937"
0,"cg03209410"
0,"cg03212517"
0,"cg03214411"
0,"cg03214473"
0,"cg03215611"
0,"cg03215948"
0,"cg03216744"
0,"cg03218069"
0,"cg03218689"
0,"cg03219288"
0,"cg03219317"
0,"cg03220494"
0,"cg03223588"
0,"cg03224633"
0,"cg03225002"
0,"cg03227556"
0,"cg03228030"
0.0460509433503982,"cg03230916"
0,"cg03231157"
0,"cg03232860"
0,"cg03233803"
0,"cg03242400"
0,"cg03249306"
0,"cg03250316"
0,"cg03253445"
0,"cg03256017"
0,"cg03257592"
0,"cg03257834"
0,"cg03260195"
0,"cg03260240"
0,"cg03260249"
0,"cg03261383"
0,"cg03262814"
0,"cg03262977"
0,"cg03263373"
0,"cg03263433"
-0.0386723577762974,"cg03264110"
0,"cg03265769"
0,"cg03267466"
0,"cg03267882"
0,"cg03268781"
0,"cg03271242"
0,"cg03273505"
0,"cg03275826"
0,"cg03278971"
0,"cg03279079"
0,"cg03280281"
-0.146546197295405,"cg03280886"
0,"cg03280986"
0,"cg03284468"
0,"cg03284649"
0,"cg03286410"
0,"cg03288037"
0,"cg03291757"
0,"cg03291761"
0,"cg03292029"
0,"cg03292923"
0,"cg03295417"
0,"cg03298890"
0,"cg03300886"
0,"cg03301294"
0,"cg03303633"
0,"cg03303962"
0,"cg03308445"
0,"cg03310335"
0,"cg03310480"
0,"cg03310899"
0,"cg03311232"
0,"cg03315583"
0,"cg03326917"
0,"cg03327303"
0,"cg03327468"
0,"cg03327587"
0,"cg03328885"
0,"cg03329528"
0,"cg03329947"
0,"cg03330145"
0,"cg03330626"
0,"cg03334582"
0,"cg03334831"
0,"cg03338794"
0,"cg03340793"
0,"cg03341064"
0,"cg03342842"
0,"cg03348883"
0,"cg03350186"
0,"cg03357866"
0,"cg03358158"
0,"cg03358610"
0,"cg03360294"
0,"cg03361005"
0,"cg03364873"
0,"cg03365311"
0,"cg03365548"
0,"cg03366802"
0,"cg03369923"
0,"cg03370680"
0,"cg03370924"
0,"cg03371896"
0,"cg03375386"
0,"cg03376252"
0,"cg03376395"
0,"cg03381725"
0,"cg03382217"
0,"cg03382963"
0,"cg03383661"
0,"cg03387624"
0,"cg03388263"
0,"cg03389662"
0,"cg03391684"
0,"cg03392920"
0,"cg03393051"
0,"cg03399814"
0,"cg03399957"
0,"cg03401594"
0,"cg03402170"
0,"cg03402373"
0,"cg03403280"
0,"cg03404298"
0,"cg03409866"
0,"cg03410722"
0,"cg03411242"
0,"cg03413992"
0,"cg03420509"
0,"cg03420933"
0,"cg03425039"
0,"cg03425126"
0,"cg03426704"
0,"cg03427564"
0,"cg03429120"
0,"cg03433736"
0,"cg03434865"
0,"cg03436411"
0,"cg03436601"
0,"cg03436791"
0,"cg03437435"
0,"cg03439357"
0,"cg03441203"
0,"cg03444965"
0,"cg03445006"
0,"cg03445175"
0,"cg03446744"
0,"cg03447235"
0,"cg03450918"
0,"cg03452756"
0,"cg03454056"
0,"cg03455420"
0,"cg03455856"
0,"cg03456203"
0,"cg03456363"
0,"cg03458585"
0,"cg03461257"
0,"cg03461661"
0,"cg03462301"
0,"cg03462581"
0,"cg03464744"
0,"cg03466412"
0,"cg03466638"
0,"cg03469153"
0,"cg03469348"
0,"cg03472204"
0,"cg03472582"
0,"cg03472700"
0,"cg03472755"
0,"cg03473094"
0,"cg03474625"
0,"cg03476420"
0,"cg03477060"
0,"cg03479969"
0,"cg03480729"
0,"cg03481922"
0,"cg03482211"
0,"cg03483643"
0,"cg03485005"
0,"cg03487446"
0,"cg03488026"
0,"cg03488359"
0,"cg03489569"
0,"cg03493387"
0,"cg03497693"
0,"cg03504115"
0,"cg03504911"
0,"cg03509905"
0,"cg03513784"
0,"cg03517030"
0,"cg03517402"
0,"cg03517712"
0,"cg03519456"
0,"cg03520983"
0,"cg03521797"
0,"cg03523182"
0,"cg03523284"
0,"cg03523528"
0,"cg03524461"
0,"cg03524646"
0,"cg03524794"
0,"cg03527353"
0.297774689258243,"cg03528345"
0,"cg03528363"
0,"cg03529162"
0,"cg03529432"
0,"cg03534188"
0,"cg03536788"
0,"cg03536971"
-0.223574872239891,"cg03537184"
0,"cg03537644"
0,"cg03539526"
0,"cg03541332"
0,"cg03541927"
0,"cg03542000"
0,"cg03543715"
0,"cg03545303"
0,"cg03547095"
0,"cg03547924"
0,"cg03556243.1"
0,"cg03556243.2"
0,"cg03556771"
0,"cg03557129"
0,"cg03557306"
0,"cg03558811"
0,"cg03561281"
0,"cg03561999"
0,"cg03563956"
0,"cg03564053"
0,"cg03564272"
0,"cg03565180"
0,"cg03566885"
0,"cg03569829"
0,"cg03571891"
0,"cg03572508"
0,"cg03572878"
0,"cg03575911"
0,"cg03578696"
0,"cg03581876"
0,"cg03582041"
0,"cg03582645"
0,"cg03583550"
0,"cg03584734"
0,"cg03586106"
0,"cg03587526"
0,"cg03587925"
0,"cg03588035"
0,"cg03589795"
0,"cg03590466"
0,"cg03590843"
0,"cg03595990"
0,"cg03596170"
0,"cg03596782"
0,"cg03596984"
0,"cg03598181"
0,"cg03598688"
0,"cg03599829"
0,"cg03600207"
0,"cg03601723"
0,"cg03603034"
0,"cg03603326"
0,"cg03603403"
0,"cg03603629"
0,"cg03603997"
0,"cg03610236"
0,"cg03611818"
0,"cg03612672"
0,"cg03612954"
0,"cg03613012"
0,"cg03615156"
0,"cg03616753"
0,"cg03617806"
0,"cg03619800"
0,"cg03622764"
0,"cg03622918"
0,"cg03623417"
0,"cg03624519"
0,"cg03626038"
0,"cg03630442"
0,"cg03634254"
0,"cg03635671"
0,"cg03637425"
0,"cg03638659"
0,"cg03640209"
0,"cg03640592"
0,"cg03642296"
0,"cg03643658"
0,"cg03646571"
0,"cg03647858"
0,"cg03649609"
0,"cg03653137"
0,"cg03653244"
0,"cg03653554"
0,"cg03653835"
0,"cg03657398"
0,"cg03657570"
0,"cg03658879"
0,"cg03663497"
0,"cg03664025"
0,"cg03664125"
0,"cg03667077"
0,"cg03668418"
0,"cg03669298"
0,"cg03671103"
0,"cg03675182"
0,"cg03676044"
0,"cg03676977"
0,"cg03677257"
0,"cg03678139"
0,"cg03678173"
0,"cg03679521"
0,"cg03682073"
0,"cg03683773"
0.191666462520547,"cg03684591"
0,"cg03686174"
0,"cg03686643"
0,"cg03693556"
0,"cg03696101"
0,"cg03696706"
0,"cg03699276"
0,"cg03700312"
0,"cg03704861"
0,"cg03705387"
0,"cg03706372"
0,"cg03706840"
0,"cg03707556"
0,"cg03711808"
0,"cg03712198"
0,"cg03717201"
0,"cg03718129"
0,"cg03719598"
0,"cg03721347"
0,"cg03722442"
0,"cg03724450"
0,"cg03724518"
0,"cg03724838"
0,"cg03724896"
0,"cg03726556"
0,"cg03727096"
0,"cg03727787"
0,"cg03728138"
0,"cg03729250"
0,"cg03734211"
0,"cg03738778"
0,"cg03740595"
0,"cg03740978"
0,"cg03744408"
0,"cg03746795"
0,"cg03746968"
0,"cg03748435"
0,"cg03751003"
0,"cg03755582"
0,"cg03756692"
0,"cg03760813"
0,"cg03764052"
0,"cg03764859"
0,"cg03765899"
0,"cg03766252"
0,"cg03767531"
0,"cg03770593"
0,"cg03773588"
0,"cg03775588"
0,"cg03778895"
0,"cg03779126"
0,"cg03779374"
0,"cg03779905"
0,"cg03780403"
0,"cg03780980"
0,"cg03782417"
0,"cg03784976"
0,"cg03787174"
0,"cg03789886"
0,"cg03791373"
0,"cg03795866"
0,"cg03798232"
0,"cg03802507"
0,"cg03804354"
0,"cg03804622"
0,"cg03805199"
0,"cg03805542"
0,"cg03808378"
0,"cg03809296"
0,"cg03809346"
0,"cg03810004"
0,"cg03810626"
0,"cg03810913"
0,"cg03811583"
0,"cg03812924"
0,"cg03815476"
0,"cg03816209"
0,"cg03817728"
0,"cg03819788"
0.0159698565940084,"cg03820088"
0,"cg03821480"
0,"cg03826754"
0,"cg03830212"
0,"cg03833239"
0,"cg03834148"
0,"cg03834350"
0,"cg03835304"
0,"cg03836368"
0,"cg03839241"
0,"cg03840462"
0,"cg03843323"
0,"cg03843584"
0,"cg03843987"
0,"cg03844863"
0,"cg03845687"
0,"cg03847760"
0,"cg03848010"
0,"cg03849023"
0,"cg03850330"
0,"cg03852748"
0,"cg03855540"
0,"cg03860580"
0,"cg03861659"
0,"cg03861766"
0,"cg03861974"
0,"cg03862352"
0,"cg03866292"
0,"cg03866689"
0,"cg03866914"
0,"cg03867607"
0,"cg03871262"
0,"cg03873904"
0,"cg03874199"
0,"cg03874489"
0,"cg03875754"
0,"cg03877398"
0,"cg03879772"
0,"cg03880658"
0,"cg03882036"
0,"cg03883083"
0,"cg03883331"
0,"cg03886239"
0,"cg03890326"
0,"cg03892873"
0,"cg03895257"
0,"cg03898602"
0,"cg03899760"
0,"cg03900224"
0,"cg03901868"
0,"cg03902375"
0,"cg03902953"
0,"cg03904814"
0,"cg03905867"
0,"cg03905970"
0,"cg03906023"
0,"cg03908972"
0,"cg03909491"
0,"cg03912320"
0,"cg03913353"
0,"cg03914308"
0,"cg03917189"
0,"cg03918304"
0,"cg03919675"
0,"cg03920533"
0,"cg03924819"
0,"cg03925327"
0,"cg03927473"
0,"cg03927796"
0,"cg03929725"
0,"cg03932441"
0,"cg03933842"
0,"cg03934886"
0,"cg03934905"
0,"cg03937152"
0,"cg03937711"
0,"cg03940893"
0,"cg03942000"
0,"cg03948870"
0,"cg03950161"
0,"cg03951173"
0,"cg03951988"
0,"cg03953623"
0,"cg03956141"
0,"cg03956142"
0,"cg03956465"
0,"cg03957108"
0,"cg03957288"
0,"cg03957964"
0,"cg03960643"
0,"cg03960951"
0,"cg03962019"
0,"cg03962396"
0,"cg03964231"
0,"cg03966402"
0,"cg03967706"
0,"cg03968445"
0,"cg03969757"
0,"cg03972287"
0,"cg03972931"
0,"cg03974928"
0,"cg03976212"
0,"cg03977237"
0,"cg03983243"
0,"cg03986120"
0,"cg03986375"
0,"cg03986600"
0,"cg03990624"
0,"cg03990706"
0,"cg03991032"
0,"cg03995116"
0,"cg03996297"
0,"cg03998126"
0,"cg04001264"
0,"cg04004289"
0,"cg04008656"
0,"cg04010303"
0,"cg04012975"
0,"cg04016300"
0,"cg04016899"
0,"cg04016956"
0,"cg04017541"
0,"cg04019669"
0,"cg04021995"
0,"cg04025518"
0,"cg04025581"
0,"cg04028233"
0,"cg04028333"
0,"cg04038594"
0,"cg04040316"
0,"cg04040539"
0,"cg04041064"
0,"cg04041294"
0,"cg04041705"
0,"cg04045776"
0,"cg04048194"
0,"cg04048321"
0,"cg04050843"
0,"cg04051089"
0,"cg04051518"
0,"cg04051536"
0,"cg04056525"
0,"cg04056615"
0,"cg04058245"
0,"cg04060154"
0,"cg04060219"
0,"cg04061729"
0,"cg04062007"
0,"cg04063568"
0,"cg04064013"
0.122605887460709,"cg04065686"
0,"cg04067678"
0,"cg04068658"
0,"cg04069552"
0,"cg04070150"
0,"cg04071434"
0,"cg04071836"
0,"cg04080314"
0,"cg04080945"
0,"cg04081874"
0,"cg04083183"
0,"cg04084821"
0,"cg04084909"
0,"cg04086891"
0,"cg04087693"
0,"cg04093430"
0,"cg04093455"
0,"cg04094567"
0,"cg04095564"
0,"cg04097289"
0,"cg04098553"
0,"cg04098618"
0,"cg04100724"
0,"cg04101484"
0,"cg04102082"
0,"cg04102896"
0,"cg04102944"
0,"cg04103301"
0,"cg04103518"
0,"cg04104679"
0,"cg04105396"
0,"cg04105754"
0,"cg04108195"
0,"cg04109263"
0,"cg04110052"
0,"cg04111154"
0,"cg04111974"
0,"cg04112554"
0,"cg04115989"
0,"cg04117116"
0,"cg04117904"
0.0785005815918522,"cg04118146"
0,"cg04118160"
0,"cg04121944"
0,"cg04122028"
0,"cg04122115"
0,"cg04123138"
0,"cg04124389"
0,"cg04124729"
0,"cg04125700"
0,"cg04126539"
0,"cg04128614"
0,"cg04129576"
0,"cg04130516"
0,"cg04130555"
0,"cg04130851"
0,"cg04130971"
0,"cg04131501"
0,"cg04132830"
0,"cg04134624"
0,"cg04135292"
0,"cg04135908"
0,"cg04136305"
0,"cg04141390"
0,"cg04147092"
0,"cg04147618"
0,"cg04148340"
0,"cg04148867"
0,"cg04149449"
0,"cg04153067"
0,"cg04154281"
0,"cg04154445"
0,"cg04161431"
0,"cg04162275"
0,"cg04163896"
0,"cg04166812"
0,"cg04167064"
0,"cg04168829"
0,"cg04168924"
0,"cg04169476"
0,"cg04171392"
0,"cg04173950"
0,"cg04175582"
0,"cg04177975"
0,"cg04181115"
0,"cg04189112"
0,"cg04189329"
0,"cg04192455"
0,"cg04192711"
0,"cg04192879"
0,"cg04193235"
0,"cg04195373"
0,"cg04195911"
0,"cg04196288"
0,"cg04196919"
0,"cg04198597"
0,"cg04199297"
0,"cg04200591"
0,"cg04202135"
0,"cg04204168"
0,"cg04207566"
0,"cg04207618"
0,"cg04209170"
0,"cg04209727"
0,"cg04211240"
0,"cg04214310"
0,"cg04215507"
0,"cg04220619"
0,"cg04221461"
0,"cg04221741"
0,"cg04222851"
0,"cg04226429"
0,"cg04226713"
0,"cg04227740"
0,"cg04234156"
0,"cg04237451"
0,"cg04237581"
0,"cg04240809"
0,"cg04241940"
0,"cg04243635"
0,"cg04245317"
0,"cg04248528"
0,"cg04249847"
0,"cg04250847"
0,"cg04254211"
0,"cg04255022"
0,"cg04255554"
0,"cg04256367"
0,"cg04256768"
0,"cg04256838"
0,"cg04257237"
0,"cg04261763"
0,"cg04263029"
0,"cg04264144"
0,"cg04265065"
0,"cg04265576"
0,"cg04268179"
0,"cg04270283"
0,"cg04270312"
0,"cg04272551"
0,"cg04274098"
0,"cg04274358"
0,"cg04276865"
0,"cg04281884"
0,"cg04283340"
0,"cg04287366"
0,"cg04287515"
0,"cg04289242"
0,"cg04291190"
0,"cg04293733"
0,"cg04293746"
0,"cg04294426"
0,"cg04298210"
0,"cg04298620"
0,"cg04300684"
0,"cg04303024"
0,"cg04304222"
0,"cg04305771"
0,"cg04307172"
0,"cg04308306"
0,"cg04309649"
0,"cg04310193"
0,"cg04312122"
0.118446796302112,"cg04313551"
0,"cg04314650"
0,"cg04316160"
0,"cg04317399"
0,"cg04317929"
0,"cg04318006"
0,"cg04319582"
0,"cg04322052"
0,"cg04322329"
0,"cg04323926"
0.127121922341235,"cg04324237"
0,"cg04326641"
0,"cg04327611"
0,"cg04329261"
0,"cg04330371"
0,"cg04335591"
0,"cg04337186"
0,"cg04337454"
0,"cg04338778"
0,"cg04339553"
0,"cg04342828"
0,"cg04343297"
0,"cg04345867"
0,"cg04349571"
0,"cg04355384"
0,"cg04356548"
0,"cg04359093"
0,"cg04361843"
0,"cg04363039"
0,"cg04365202"
0,"cg04365423"
0,"cg04366185"
0,"cg04367175"
0,"cg04368794"
0,"cg04368876"
0,"cg04370215"
0,"cg04370307"
0,"cg04371354"
0,"cg04373810"
0,"cg04375918"
0,"cg04378487"
0,"cg04383857"
0,"cg04384615"
0,"cg04388093"
0,"cg04388597"
0,"cg04389398"
0,"cg04394058"
0,"cg04395012"
0,"cg04396213"
0,"cg04397133"
0,"cg04397347"
0,"cg04397974"
0,"cg04398268"
0,"cg04398985"
0,"cg04399083"
0,"cg04399564"
0,"cg04399625"
0,"cg04400734"
0,"cg04401184"
0,"cg04404249"
0,"cg04404551"
0,"cg04407088"
0,"cg04411639"
0,"cg04412186"
0,"cg04413152"
0,"cg04414148"
0,"cg04416060"
0,"cg04418091"
0,"cg04419051"
0,"cg04421688"
0,"cg04422341"
0,"cg04422517"
0,"cg04423201"
0,"cg04425443"
0,"cg04428702"
0,"cg04433882"
0,"cg04434607"
0,"cg04435546"
0,"cg04437312"
0,"cg04438009"
0,"cg04440476"
0,"cg04441307"
0,"cg04441847"
0,"cg04443475"
0,"cg04446004"
0,"cg04446274"
0,"cg04447017"
0,"cg04449703"
0,"cg04450349"
0,"cg04453140"
0,"cg04460656"
0,"cg04461706"
0,"cg04463613"
0,"cg04463703"
0,"cg04465073"
0,"cg04477010"
0,"cg04478143"
0,"cg04481096"
0,"cg04483213"
0,"cg04483487"
-0.325732074126604,"cg04486940"
0,"cg04487260"
0,"cg04489412"
0,"cg04490547"
0,"cg04493448"
0,"cg04494540"
0,"cg04496356"
0,"cg04498823"
0,"cg04499114"
